_time,value,device_identifier
2022-10-24T08:30:50Z,50,P9
2022-10-24T08:31:00Z,50,P9
2022-10-24T08:31:10Z,50,P9
2022-10-24T08:31:20Z,50,P9
2022-10-24T08:31:30Z,49.9,P9
2022-10-24T08:31:40Z,50,P9
2022-10-24T08:31:50Z,50,P9
2022-10-24T08:32:00Z,50,P9
2022-10-24T08:32:10Z,50,P9
2022-10-24T08:32:20Z,50,P9
2022-10-24T08:32:30Z,50,P9
2022-10-24T08:32:40Z,50,P9
2022-10-24T08:32:50Z,50,P9
2022-10-24T08:33:00Z,50,P9
2022-10-24T08:33:10Z,50,P9
2022-10-24T08:33:20Z,49.925,P9
2022-10-24T08:33:30Z,50,P9
2022-10-24T08:33:40Z,50,P9
2022-10-24T08:33:50Z,50,P9
2022-10-24T08:34:00Z,50,P9
2022-10-24T08:34:10Z,50,P9
2022-10-24T08:34:20Z,50,P9
2022-10-24T08:34:30Z,50,P9
2022-10-24T08:34:40Z,50,P9
2022-10-24T08:34:50Z,50,P9
2022-10-24T08:35:00Z,49.675,P9
2022-10-24T08:35:10Z,50,P9
2022-10-24T08:35:20Z,50,P9
2022-10-24T08:35:30Z,50,P9
2022-10-24T08:35:40Z,50,P9
2022-10-24T08:35:50Z,50,P9
2022-10-24T08:36:00Z,50,P9
2022-10-24T08:36:10Z,50,P9
2022-10-24T08:36:20Z,50,P9
2022-10-24T08:36:30Z,50,P9
2022-10-24T08:36:40Z,50,P9
2022-10-24T08:36:50Z,50,P9
2022-10-24T08:37:00Z,50,P9
2022-10-24T08:37:10Z,50,P9
2022-10-24T08:37:20Z,50,P9
2022-10-24T08:37:30Z,50,P9
2022-10-24T08:37:40Z,50,P9
2022-10-24T08:37:50Z,50,P9
2022-10-24T08:38:00Z,50,P9
2022-10-24T08:38:10Z,50,P9
2022-10-24T08:38:20Z,50,P9
2022-10-24T08:38:30Z,49.875,P9
2022-10-24T08:38:40Z,50,P9
2022-10-24T08:38:50Z,50,P9
2022-10-24T08:39:00Z,50,P9
2022-10-24T08:39:10Z,50,P9
2022-10-24T08:39:20Z,50,P9
2022-10-24T08:39:30Z,50,P9
2022-10-24T08:39:40Z,50,P9
2022-10-24T08:39:50Z,50,P9
2022-10-24T08:40:00Z,50,P9
2022-10-24T08:40:10Z,49.85,P9
2022-10-24T08:40:20Z,50,P9
2022-10-24T08:40:30Z,50,P9
2022-10-24T08:40:40Z,50,P9
2022-10-24T08:40:50Z,50,P9
2022-10-24T08:41:00Z,50,P9
2022-10-24T08:41:10Z,49.95,P9
2022-10-24T08:41:20Z,50,P9
2022-10-24T08:41:30Z,50,P9
2022-10-24T08:41:40Z,50,P9
2022-10-24T08:41:50Z,50,P9
2022-10-24T08:42:00Z,49.725,P9
2022-10-24T08:42:10Z,50,P9
2022-10-24T08:42:20Z,50,P9
2022-10-24T08:42:30Z,50,P9
2022-10-24T08:42:40Z,50,P9
2022-10-24T08:42:50Z,50,P9
2022-10-24T08:43:00Z,50,P9
2022-10-24T08:43:10Z,50,P9
2022-10-24T08:43:20Z,50,P9
2022-10-24T08:43:30Z,50,P9
2022-10-24T08:43:40Z,49.875,P9
2022-10-24T08:43:50Z,50,P9
2022-10-24T08:44:00Z,50,P9
2022-10-24T08:44:10Z,50,P9
2022-10-24T08:44:20Z,50,P9
2022-10-24T08:44:30Z,50,P9
2022-10-24T08:44:40Z,50,P9
2022-10-24T08:44:50Z,50,P9
2022-10-24T08:45:00Z,50,P9
2022-10-24T08:45:10Z,50,P9
2022-10-24T08:45:20Z,50,P9
2022-10-24T08:45:30Z,49.95,P9
2022-10-24T08:45:40Z,50,P9
2022-10-24T08:45:50Z,50,P9
2022-10-24T08:46:00Z,50,P9
2022-10-24T08:46:10Z,50,P9
2022-10-24T08:46:20Z,50,P9
2022-10-24T08:46:30Z,50,P9
2022-10-24T08:46:40Z,50,P9
2022-10-24T08:46:50Z,50,P9
2022-10-24T08:47:00Z,50,P9
2022-10-24T08:47:10Z,49.85,P9
2022-10-24T08:47:20Z,49.85,P9
2022-10-24T08:47:30Z,50,P9
2022-10-24T08:47:40Z,50,P9
2022-10-24T08:47:50Z,50,P9
2022-10-24T08:48:00Z,50,P9
2022-10-24T08:48:10Z,50,P9
2022-10-24T08:48:20Z,50,P9
2022-10-24T08:48:30Z,50,P9
2022-10-24T08:48:40Z,50,P9
2022-10-24T08:48:50Z,49.8,P9
2022-10-24T08:49:00Z,50,P9
2022-10-24T08:49:10Z,50,P9
2022-10-24T08:49:20Z,50,P9
2022-10-24T08:49:30Z,50,P9
2022-10-24T08:49:40Z,50,P9
2022-10-24T08:49:50Z,50,P9
2022-10-24T08:50:00Z,50,P9
2022-10-24T08:50:10Z,50,P9
2022-10-24T08:50:20Z,50,P9
2022-10-24T08:50:30Z,50,P9
2022-10-24T08:50:40Z,49.775,P9
2022-10-24T08:50:50Z,50,P9
2022-10-24T08:51:00Z,50,P9
2022-10-24T08:51:10Z,50,P9
2022-10-24T08:51:20Z,50,P9
2022-10-24T08:51:30Z,50,P9
2022-10-24T08:51:40Z,50,P9
2022-10-24T08:51:50Z,50,P9
2022-10-24T08:52:00Z,50,P9
2022-10-24T08:52:10Z,50,P9
2022-10-24T08:52:20Z,49.8,P9
2022-10-24T08:52:30Z,50,P9
2022-10-24T08:52:40Z,50,P9
2022-10-24T08:52:50Z,50,P9
2022-10-24T08:53:00Z,50,P9
2022-10-24T08:53:10Z,50,P9
2022-10-24T08:53:20Z,50,P9
2022-10-24T08:53:30Z,49.9,P9
2022-10-24T08:53:40Z,50,P9
2022-10-24T08:53:50Z,50,P9
2022-10-24T08:54:00Z,50,P9
2022-10-24T08:54:10Z,49.85,P9
2022-10-24T08:54:20Z,50,P9
2022-10-24T08:54:30Z,50,P9
2022-10-24T08:54:40Z,50,P9
2022-10-24T08:54:50Z,50,P9
2022-10-24T08:55:00Z,50,P9
2022-10-24T08:55:10Z,50,P9
2022-10-24T08:55:20Z,50,P9
2022-10-24T08:55:30Z,50,P9
2022-10-24T08:55:40Z,50,P9
2022-10-24T08:55:50Z,49.75,P9
2022-10-24T08:56:00Z,50,P9
2022-10-24T08:56:10Z,50,P9
2022-10-24T08:56:20Z,50,P9
2022-10-24T08:56:30Z,50,P9
2022-10-24T08:56:40Z,50,P9
2022-10-24T08:56:50Z,50,P9
2022-10-24T08:57:00Z,50,P9
2022-10-24T08:57:10Z,50,P9
2022-10-24T08:57:20Z,50,P9
2022-10-24T08:57:30Z,50,P9
2022-10-24T08:57:40Z,49.9,P9
2022-10-24T08:57:50Z,50,P9
2022-10-24T08:58:00Z,50,P9
2022-10-24T08:58:10Z,50,P9
2022-10-24T08:58:20Z,50,P9
2022-10-24T08:58:30Z,50,P9
2022-10-24T08:58:40Z,50,P9
2022-10-24T08:58:50Z,50,P9
2022-10-24T08:59:00Z,50,P9
2022-10-24T08:59:10Z,50,P9
2022-10-24T08:59:20Z,49.85,P9
2022-10-24T08:59:30Z,50,P9
2022-10-24T08:59:40Z,49.95,P9
2022-10-24T08:59:50Z,50,P9
2022-10-24T09:00:00Z,50,P9
2022-10-24T09:00:10Z,50,P9
2022-10-24T09:00:20Z,50,P9
2022-10-24T09:00:30Z,50,P9
2022-10-24T09:00:40Z,50,P9
2022-10-24T09:00:50Z,50,P9
2022-10-24T09:01:00Z,49.875,P9
2022-10-24T09:01:10Z,50,P9
2022-10-24T09:01:20Z,50,P9
2022-10-24T09:01:30Z,50,P9
2022-10-24T09:01:40Z,50,P9
2022-10-24T09:01:50Z,50,P9
2022-10-24T09:02:00Z,50,P9
2022-10-24T09:02:10Z,50,P9
2022-10-24T09:02:13.845072974Z,50,P9
